scode,12-ys,12-lr,12-ro,13-ys,13-lr,13-ro,14-ys,14-lr,14-ro,15-ys,15-lr,15-ro,16-ys,16-lr,16-ro,17-ro
300200,11.275356737881669,34.89229816115114,8.13,16.957242669487034,-15.95715722464855,6.68,3.1974568349487,-1.6964784389130863,6.48,-5.654576412563422,9.466892647456396,7.05,8.034188906538613,6.199315138012206,7.36,3.87
300012,23.02190579256353,22.868831776971167,14.54,26.048681494921688,27.092098978683087,16.5,19.193735870583144,-2.3526281570195238,14.13,39.068261385974964,23.57581946021909,13.4,28.29750443131738,-43.76959839720719,6.02,5.47
002316,31.00071346963318,42.25668216493682,6.17,34.983899158910155,-195.64630502321953,-6.56,-17.89287644557286,135.3430758294793,2.29,63.941498585446425,21.693222189006768,2.7,-17.287622085327957,-89.01678526146287,0.3,-2.88
002440,15.68069401096136,-35.23561796835899,7.63,35.363809491267794,170.9436928134249,18.83,11.324429290233471,56.22486760890506,24.75,-15.40431032790948,-42.96785672564822,12.6,-3.73426230876786,-10.040829565184211,10.76,14.07
002336,6.7939456787562165,-152.89904951474483,-2.65,-1.5253951973076008,126.41226880885583,0.72,-4.71100368482567,-2045.6436919460625,-15.6,-7.421851942094465,-3.0854825637938395,-19.11,-9.460393327841867,112.74001641218392,2.66,-26.42
002474,31.272676717728537,4.0743440679515315,9.81,6.127286702479589,-49.46406759403588,4.73,-0.8020045518579819,-64.59089615342853,1.65,4.228091453658337,-28.853103806299778,1.16,12.666773056138625,56.94462597985305,1.8,2.31
300215,48.17503127844043,61.56981432252182,12.56,36.14560854354465,20.733543860298642,13.95,-11.501415243388367,-54.64425393269893,5.94,-1.033498112603548,-66.23251630042255,1.99,32.58443759058907,169.6813062986588,4.64,6.49
300274,24.001561466384928,-57.80787331256404,4.0,95.72899403193442,148.66452294383234,9.37,44.418655760527756,56.48415749701711,13.04,49.21221583860272,50.166757034577024,16.35,31.392814553784703,30.13880987865595,12.6,15.47
002437,30.138440668682502,41.01191175671114,7.32,83.9424057946855,37.60851284872759,9.66,45.71787093032194,95.71972220914775,16.73,40.68588280173925,49.80927289751624,20.15,11.282260686691355,7.7976881289713935,19.63,7.66
002489,-3.6849386008152374,-28.107250356925313,6.3,9.541087465466676,36.85742540100416,8.52,9.177625247501439,23.20240052490608,10.16,7.2998274154373375,60.31958931935928,15.63,7.109536511975476,-88.21646791852903,1.87,2.42
002604,-17.718852796661537,-15.821234753965443,4.29,-10.940264032551617,0.3147949146457357,4.13,-16.180290306922686,18.734886614996693,4.74,2.5406044737561295,-42.59034450193777,2.64,13.301966177438008,138.22357121151393,5.87,-266.41
002493,-0.06856979759280636,-84.43758717159963,3.67,23.04950039117262,-8.708784104304398,3.35,8.36210984469912,-250.81543072911936,-5.11,-9.861772869154295,201.43935834416752,5.25,58.68556151154481,445.4355903173689,14.48,14.12
002617,-8.519809962189376,-38.625661708140704,3.77,3.9454043032881083,17.315334073827042,4.23,-0.5000624724019758,-202.6982434212405,-4.49,-34.71165594768351,316.7752234272686,9.54,-21.288074309004866,-23.66570857654416,3.37,12.81
002374,5.433906920635474,208.94850926062304,7.18,6.99739674155352,-8.10885657178767,4.71,6.255107985550147,-17.14177337186736,3.83,93.39593057608928,286.93018834920906,6.29,28.835272450248535,28.265391144158432,6.51,2.86
002564,21.622722599665313,-22.566319921919707,5.33,15.657699768335112,12.347609639852832,5.02,12.431956125619234,-44.091239600599934,2.45,-1.7653639504608927,-59.421472891359215,0.97,-47.780248946339306,-1152.6306326918661,-10.15,8.66
002471,3.5385077198208776,-32.90856932795555,5.78,136.73360772418292,205.97844686874018,10.77,9.394242743355116,-37.0758981926535,6.43,6.15744381391319,7.225121701005606,6.63,20.359062571134654,0.5522562359432913,6.35,4.52
002576,-20.81389352688748,-68.82283939475546,2.2,22.28343197887783,-44.33957283720385,1.18,14.619691596910775,-263.0404880273521,-1.94,-18.448563429135017,156.993512217385,-0.13,-4.581787767501433,-48.77647931134527,0.57,0.46
002311,29.023152710195323,31.452905017224055,16.81,16.043529340380214,-24.756349338416367,11.01,17.623681929871463,58.2054575348359,12.87,21.22761424098993,44.85337302216602,16.72,6.328008890160447,9.722319185786727,16.17,20.01
002510,-11.05316730388052,-13.145706879109762,6.83,30.481209791013097,23.884819347761248,8.22,27.65279557846044,35.82395663390433,10.39,21.192237674463925,-1.3536541692404203,9.5,9.275416203756293,-8.60676807325054,7.98,4.49
002405,-0.3776380843771472,-50.423574848434384,6.0,1.9707330255090836,-24.51097694654964,4.39,20.22299417570726,11.55974335766276,4.86,42.22235143461353,10.77313692160773,5.19,5.255302915524552,20.289110272122564,5.91,4.69
002613,-16.340918269094136,-39.37539615781731,4.2343,15.438315583927023,-27.992385648528682,3.02,1.5003643691459396,-57.62789523943209,1.26,7.898849943606476,24.85648598342723,1.56,-2.9994014615230022,3.9942566007811133,1.61,-4.02
002383,-5.968172275803598,-223.86378134617107,-3.85,49.34609190395394,117.77829944764717,0.7,-20.956916180583345,308.70099073878265,2.82,54.54361033360278,51.223253581673376,3.71,54.58079396421978,59.21809315789036,4.29,6.7
002292,22.17891246903348,37.21431374124903,12.75,20.279804503739232,27.262049090243863,14.98,56.44922961420911,85.42081550336856,20.41,6.5645734461945855,14.258236928994103,17.95,29.797088821852192,1.9230313396160332,11.75,2.23
002285,13.38349320444695,34.30962579234593,14.85,36.47415485436521,50.639256237986864,20.13,29.06381831723382,24.09035127712733,21.16,42.40133822807902,28.970768732713957,17.67,33.10371400037443,46.68845830740908,19.47,21.85
300002,21.797627750647123,21.471579159140912,14.36,35.257116128557605,20.63154719880176,15.36,36.655776537379495,22.331310060087624,14.54,6.4557217784723635,-44.506258385079825,7.45,5.8804884377873305,44.39857893124974,10.18,2.35
300079,18.86315554884157,31.080249316553576,11.14,-26.345943187727137,-48.90933752616316,5.28,41.590786209322964,32.66360647874637,6.53,87.98347805655405,20.627170479766622,7.47,43.34612760009187,4.856480874396834,6.96,1.04
002418,17.341925878072338,-28.045176629882768,4.98,10.568650251775423,-73.9739118423414,1.28,30.119290419775574,-282.19604400949345,-2.1,13.74286747810106,437.9791334757667,4.8,28.766186981807547,111.15745486155053,9.57,11.84
002282,-3.5226555067192695,-88.42458765649755,0.97,4.6251970790848835,116.70955015170834,2.12,-3.1442559664730925,83.95849187786715,3.87,-20.798987925902395,-78.4383425363093,0.84,-1.016685491147939,89.25495674992959,1.59,5.69
300051,-2.170282787851686,-86.54157585450261,0.65,8.83716085335166,314.60782487130786,2.78,-3.6086289272691237,-59.57799813886068,1.11,-11.05245125132235,-1534.1372178760903,-14.16,25.175758271975756,171.36605087202742,6.38,7.09
002299,31.753203721157437,-99.43764191467307,0.08,14.854429645043204,-8441.55721029852,-6.84,36.69814421973131,134.66603088880626,2.42,7.827232702535021,-609.0534227086174,-8.41,32.0311482238043,296.7023218618679,13.1,4.79
300115,56.01874175130514,17.943861211394257,13.35,41.23374203291962,18.23629956882879,13.97,34.45779924292975,30.90408343203083,15.85,67.59424049278066,54.99938626239932,15.62,57.36088456694035,52.01982489218812,18.76,13.69
300028,121.06899092469112,-37.806870544228985,4.04,24.571402508604915,-512.8215534574941,-17.72,-11.065290723157002,105.32410415013851,2.0,-52.949264622602854,98.20803817211555,4.04,-42.24560328030625,-264.73418030145837,-6.14,-70.01
002286,2.8665653580634607,20.825129626618764,8.55,-7.89945383755894,-37.719022685742445,3.42,-0.12357543703019908,-39.39450773789092,1.76,32.97101520579188,61.124983873578906,2.8,15.142132722282522,20.50688987282224,3.32,3.27
002269,-4.379131773371895,-29.886759901492816,21.0,-17.034795814800425,-52.27345018672015,11.0,-16.082535218950657,-64.08162696260145,4.0,-4.923653913725869,-396.5668625460005,-13.0,3.564988204996016,108.37156751863475,1.16,-10.2
002446,-19.74142838846979,-17.376204336883973,1.53,1.9628260280901149,-54.70723509983289,0.74,65.0397044982177,965.3541406631076,5.63,72.97627502568761,151.63197123212348,8.99,27.098509256906784,33.015589750428106,6.8,4.06
002251,18.561838824481526,31.83651705164009,18.66,13.814589290432139,21.159313985929575,14.23,7.981226140713177,-16.88651689707249,10.44,25.82294374959386,-38.07540874237288,4.5,0.3108555817752358,-37.937052401360816,2.64,2.42
002243,13.659116776781005,-26.700569516740693,10.5,7.496845252415929,-18.91279447671893,4.97,-6.412079677184875,-159.536609070945,-2.47,-3.9344607169343315,120.99961869352104,0.53,3.492564905318918,244.1658499800299,1.8,2.85
002550,-1.228324491492599,6.275883064969569,9.14,18.14306690954747,15.586105977371778,9.98,-5.364050191857082,31.020453157401175,12.23,-7.0656200825257605,9.024979216951715,12.26,2.554364349598327,-15.979615927753493,9.63,7.62
002255,2.1823816122733875,8.405496703370549,11.91,5.580391207898645,-32.258922540653806,7.04,-5.1906819496133805,-38.102084344664334,4.28,6.741474568890056,33.54364577793973,5.02,-28.90987283954533,-11.145736174971358,3.3,4.11
002239,-1.895344811104551,-5.903952527434061,1.86,15.991993034318897,441.1066847717418,9.4,-4.945520714255086,-78.81779550778437,1.91,451.89981541455387,1848.04036867561,9.0,110.56042859733108,99.77710912720745,10.55,7.28
002647,-6.052853970302382,-62.713064880947286,3.24,-1.0335711962414467,137.4818533639106,7.36,24.54796221212637,-163.59582527183042,-4.68,-3.870600797223684,118.14082684550115,0.87,-40.684680360435486,1175.2280021241718,10.45,-21.6
002228,10.24128178211208,-18.844226538165117,6.71,15.470877540371283,57.30293334807214,10.2,11.23602401613338,32.65039224141899,12.39,5.006473708149562,-8.617736621304024,8.28,24.18598940611861,-10.286147589074941,6.44,7.41
002256,13.670207752056216,-67.10488813643074,1.54,23.59740903998246,767.1734386257862,12.64,-10.39362492996101,-30.199627234322584,8.11,-4.123522634348551,21.408287341455384,9.14,25.648150741214526,126.31037423661589,7.57,6.86
002274,-3.425349785814243,-199.10589329179052,-5.88,6.578237859478356,116.6119968117296,0.84,-0.07951533777756303,-1038.9066597941269,-6.62,-4.818381919185786,123.72501181920492,1.35,-0.39416464307116816,4.137075936591766,1.11,2.12
002235,-8.419783727273721,145.11020819580557,2.15,-3.572627485995631,-6.082736436663646,2.07,-18.899924020733337,-1058.6994196075373,-23.07,-3.100688400809231,111.82227209077962,3.04,-1.1779390791916329,7.146200088984169,1.48,-16.64
002264,17.162526677304296,9.520335082404642,12.89,10.765572660429353,-248.10504713141603,-20.09,-4.894976589088077,115.52980409484542,3.48,-7.555971391094339,-1119.0763851355607,-43.12,3.412095729294879,114.54360631035551,3.37,-3.14
002260,-13.815987551062236,-19.112822734320975,4.09,6.1805698506630184,48.24948883587482,6.09,1.5748519781822936,58.52144597959767,9.37,-5.299081753907253,-168.07248375007333,-6.4,9.594087129967544,123.74625338672453,1.54,-591.18
002210,145.84714324571559,6.971914184527638,14.56,103.71758810981702,34.85177422931176,17.23,7.599786077250034,33.474004119921865,19.78,48.81420319106382,49.58695468654129,15.04,9.132541138499132,592.9686106438808,38.71,7.55
002583,-8.691790552345628,-77.17588791101475,1.83,48.26801017779791,305.28209267366185,7.06,15.800637212148732,-67.96830116264607,2.18,27.094440055020495,485.1847657261196,11.88,38.664960631176626,58.71021712693195,12.83,5.0
002436,5.054258048993506,13.990481281817733,9.75,29.26472278632048,-23.07903475913145,6.99,28.67685966777362,9.814927261655553,7.56,26.62486487489891,11.523522203567252,6.86,38.70415051650203,37.37054870101527,8.5,6.85
002218,10.669178503166687,103.81173541391611,0.37,101.14209706214332,143.7834367616985,0.91,-48.71485332967787,-141.42648626914743,-0.38,33.382190435374646,677.6312213124772,1.35,56.80967572869181,314.3750842710878,4.85,5.89
002226,46.12023686911818,47.6805851366111,11.39,9.13870410461905,3.24089719064822,10.93,-7.4018561421570235,-39.82997714860416,6.43,-24.237212745111137,-77.94140781175798,1.27,-0.4459322841742781,71.64654514200363,1.93,3.58
002224,1.3338457933777004,52.19846011582901,12.3,6.732482341000153,118.04315000080088,15.34,2.658565036156255,33.70947215193741,17.39,-3.9746790189567975,25.0615849541543,18.79,-10.254325633493055,-8.545413544554222,15.01,9.86
002372,9.461931255165092,7.609427338728208,13.87,16.23395444770263,33.79583651541691,17.09,9.026399750866636,22.83331210543743,19.12,16.68979268827814,24.927928768813878,21.46,20.935431140863315,38.457813068278554,26.15,28.19
002259,-11.964714121296813,175.9174320484885,1.5,-9.719284332283365,-2.461572771889314,1.46,4.544082859472174,29.06102167153628,1.85,-12.159186415486197,-10.844908664380332,1.61,136.78428274427833,421.0221477700818,5.4,0.81
002364,11.024338890818228,57.51603114093249,11.41,8.905946178045335,8.503318294427675,11.32,39.28977951746707,35.282034358018514,14.05,40.09330023041238,14.135047090535243,13.54,5.85871384727328,10.317535760080053,9.96,2.74
002212,-15.42667881129623,-28.78607683649415,5.62,3.819848849603344,-46.908223365391784,2.93,23.26009933410756,3.8960127105383524,3.0,1.0003659756749024,8.862629246676514,3.18,25.826221936931145,24.6455778150247,3.8,5.56
002204,-20.129469269867144,-59.482384600116276,6.08,-12.300500468157722,-6.6473513881422654,5.41,-6.713185742184348,-93.62022200905277,0.34,-13.25166896616447,-0.4604059943768596,0.34,-9.997158686140764,24.696289660593983,0.42,0.38
002174,169.778475665356,155.6469027229125,2.13,-19.662243989515126,5894.813918905969,206.23,27.196199465275072,40.74222379188719,67.27,81.93510059587203,23.95582752169414,42.19,64.86186451796131,14.025993861007988,24.12,21.12
300229,10.293098665714115,0.4523874811814445,9.36,-7.9220488781505,-7.72770443506101,8.22,49.40265829483967,41.03522929499688,9.39,33.74304294254115,26.138213429114447,8.28,75.306760641606,13.211723686592485,8.74,9.16
002189,9.757670519493919,71.46475603297327,2.22,12.462621367792943,-4.303116153546118,2.09,17.07681219270832,32.52180926264764,2.72,13.10822954556132,14.759273240591478,3.05,2.9746899144950207,9.740003508923104,3.27,7.28
002397,-4.143848152818526,-48.37200669243385,5.24,18.553158901404306,70.91124218521375,8.65,10.078394226615977,50.27315739270083,12.17,-3.1037110623256945,4.745225986962724,11.65,-4.66970107142819,-37.37787486270905,6.87,3.57
002199,13.39008188571576,103.5567772480217,2.1,-14.526146760609585,178.84495259665985,3.69,26.653597270017137,-578.6221497352287,-25.47,9.263551420699041,-79.87465010099986,-47.34,-23.94717281298159,105.89839122991214,3.59,0.32
002166,142.00804008088767,-2711.2929405185073,-33.61,38.62960351416869,152.2216862185485,19.1,54.80002901382033,20.792283051496373,19.08,-22.097527180467637,80.96081039548757,12.56,11.0748633089346,-7.48458908671821,8.54,21.71
002183,7.540076302179015,-7.060370753412956,9.16,53.85045430263805,59.61271771346828,10.23,197.59351390279693,55.91531754236516,8.41,15.466004765327027,57.6920942095408,11.44,45.95002299636792,5.3446975588168035,9.99,9.99
002423,6.766229067891061,-21.20857715329822,3.93,-29.035002126791593,-96.76194283451468,0.13,-7.402915829543224,-2114.6518794477734,-2.6,-21.667922202769585,-357.42255993148586,-11.06,-8.409303270152243,102.4363020767551,0.28,-15.17
002703,-12.38701428359356,-36.098325297404735,10.81,23.015162333322046,-32.308512352226444,6.7,20.255908087661858,-11.161026672905564,5.75,3.263813112947975,23.437923575582346,3.73,35.65394072418073,18.577790921438243,4.35,2.21
002702,12.069466465447697,23.778014235653167,16.53,2.2631257871868184,-48.72268509827793,4.29,13.359741171072661,-45.50767659274146,2.3,-4.73941975043939,-314.82899412731683,-5.11,13.481808265250834,133.0808384883061,1.72,-3.55
002701,23.425717246938298,27.651527008129374,25.46,33.138868739620605,51.9147266769298,19.3,16.840933445205213,31.52885421476078,22.57,22.141217022584286,25.7091693667087,25.51,14.053571102134319,13.432417319727218,24.55,13.04
300353,31.389508786428493,18.423887816715535,23.87,5.9906174251563105,-23.96757494581502,8.51,38.214691497095444,-40.33861242636308,4.87,66.8994796741226,196.37652638518531,12.05,64.402021894249,104.41909068423611,7.62,5.84
002723,11.168773338390553,11.630649760515013,22.23,0.7515291497430411,-34.709492770773146,12.26,3.5266306334701825,0.977451320974846,6.93,20.46051026442397,4.452332511309912,6.77,9.59606815223278,-84.5756815831163,1.02,1.19
002707,34.977877339601065,39.88862117763812,35.83,39.78468941250071,41.526801793420134,35.4,40.32095108053208,24.321700995097682,22.93,98.48771986911747,71.69400796559218,14.87,20.71346446221517,15.082748318601514,13.1,12.06
002721,14.738513456870628,10.090050933790573,17.0,11.773806580485026,32.944876684817714,18.8,83.66188476793472,-33.65105511710355,8.15,26.939321534762435,121.56074398854307,8.5,41.06097307098751,14.042359916662395,8.15,6.97
002505,45.52345374839696,-133.30840031857437,-2.29,41.28014003040599,115.04540544835933,0.35,-41.33447656852173,449.28786256440986,0.35,561.543021731998,-80.88840373058042,0.05,60.91416556171026,2443.113693436335,1.32,0.43
002699,-5.712059546029067,1.4895604437254304,16.04,12.695160829203905,-14.184458865421348,6.49,97.33226741053602,130.90335551892133,14.56,-10.503483498246817,30.14967676647488,13.69,55.14715014024306,50.273750537085995,11.07,5.51
002698,24.500775859562637,16.490790616694525,20.74,2.97617334014576,18.216129785581895,14.97,-20.421862225938433,-9.628911608444088,12.16,18.05490210349433,-5.621824500431812,10.5,-12.49444629419366,-37.88088046997442,6.18,6.95
300347,31.58962145116895,41.75772268284785,20.2,32.323572745881656,38.83188421325889,13.2,85.59482914471064,33.42646216434538,15.44,53.227094542004835,24.527937381899907,17.23,22.731561952203943,-9.998839624646102,9.34,13.89
002692,11.279397191273135,11.483283272497385,18.88,18.39342186736111,-1.1740042019444015,11.16,-8.279283104613114,-24.69710514734722,7.86,22.41534535570552,29.905001063929014,9.51,-17.02418805516644,-28.905316980558688,6.41,5.09
002691,25.18777950035991,42.77070487588326,13.8,-16.25951181578461,-42.25020072438542,5.35,-6.452653723607648,-7.413259017789565,4.76,-8.687939389303812,-37.68001272707893,2.88,-19.638421141069607,-65.24111910564794,0.98,1.08
300343,-4.715624408690052,6.91352404876585,20.87,17.200734744373992,9.310211859523418,12.83,67.09868841590718,-89.27378926835144,1.35,15.849213100731538,382.9647508737834,2.88,141.65352103798216,553.5934264926366,5.93,8.88
300340,-51.55456107245095,-77.2975852299828,6.78,-27.996286969404476,-91.90092464271183,0.37,2.640629640563598,-1496.6183154649907,-5.39,0.41844215573811877,-54.25024443900593,-8.93,101.10761267988822,145.18723575829574,3.96,9.02
002688,6.89286121081268,15.725245131363351,16.08,-3.807599258363458,0.9551453031991054,9.94,13.323228309761731,-14.621866405679587,8.22,48.8997246492711,35.54371566032704,10.56,19.6100674292557,56.83221926972091,14.56,7.2
002687,8.694041163516143,1.3379358919374966,16.0,-9.176995923650873,-31.446828241620878,6.88,13.109097344513884,24.754670863597227,8.39,1.979163418212866,-25.008363379778114,6.24,4.599683120266356,2.7544045290951917,6.4,7.5
300313,8.63568729244976,-29.454261924232778,6.38,0.7964008089978217,-49.56309364706972,2.44,47.52975643476815,-81.37334775387886,0.45,102.44524377615292,-2090.9533735561827,-11.05,51.98698367978296,-291.55893892881835,-35.15,2.05
300311,10.199501967549809,1.1433386644003967,12.2,27.160113915901913,-35.54763076742653,6.09,20.944103111218702,64.49729999468353,9.47,21.27241944844096,58.06827690785843,9.5,84.17252155103783,67.58091102378576,9.32,11.94
002670,-17.79591529685433,-8.934774199034472,10.44,16.677154323287255,38.24502539011001,11.79,0.6852077964262424,3.0169630366570277,11.6,-29.896859844647338,-71.55748784669012,3.35,56.44316136729222,1775.993696115815,7.07,4.85
002667,0.4206428691483594,9.294399440811842,12.29,-7.768142362941294,-11.686383789102928,8.5,-1.3122787981129695,-20.087900703185873,6.35,-31.065508852831886,-86.70295229329028,0.82,-43.683155364089124,-472.82026073101696,-3.11,3.1
300308,-28.023061310240628,-43.8085375051972,6.59,-22.40147507036642,-45.5373943613842,2.99,31.17337521291527,-47.89779083185516,1.54,2.2432131003310682,-31.49268842725425,0.03,8.409894386454061,79.73162775839478,1.82,7.96
002668,8.218579505279335,12.235819483825711,17.18,23.16085421821275,19.6832634529861,15.51,4.787558236964963,3.804127883447997,14.17,5.411696728709449,31.447909898202298,16.46,7.208775650782735,14.156485059194754,16.17,11.66
002665,58.65116197433118,59.82017331424954,13.34,-18.22872626055204,-9.45138752130359,9.35,15.820909657617182,27.375898704536723,14.02,0.33364383277490045,-16.700823856660847,7.22,-21.0634784105807,-8.418036878309849,5.5,2.13
002653,32.69854363224686,41.872056241056505,29.84,23.722132621038103,17.189058390894658,29.8,21.994344150596753,-13.227147652440085,22.59,0.15347487481730948,-17.397551112250714,17.3,18.405099405835543,18.976066950429093,20.89,11.2
002650,-1.559674410062042,11.487064378312716,10.65,1.2953958974903101,-7.937612108296994,9.4,0.401011042091133,-17.90843402755661,7.62,4.170238985353536,10.85973292512407,8.22,7.502767543982812,1.8847531903653256,7.9,7.96
300287,17.5693990925892,15.347370382700323,11.51,31.07905788145094,30.185874914157978,13.0,26.067023971654603,40.199689991195726,15.96,99.17033542900671,95.09953470872135,12.53,50.25102044245986,88.27466426469846,7.42,7.2
002625,5.175110028196175,-19.550612512778816,8.63,23.941022383840362,-8.916509759002746,6.41,38.069020495240665,24.94933667754416,7.86,0.6569984073579578,3.064630557759438,8.04,4.183924619937949,63.478939814875154,11.69,1.17
300275,32.088716035161106,39.38009759746612,16.12,23.17776931592598,19.356949400298774,16.73,-9.622477858429706,-70.57750018137244,4.42,-49.39900094740042,-322.202290563463,-10.69,-10.82243946988985,-24.62859715363732,-15.25,8.14
002634,0.7363751458424075,-13.566160497893645,8.39,8.221954489409217,-27.21205790795782,5.93,-0.01777851071160348,16.295321819702917,6.76,-8.039892800770874,7.381997264529051,5.13,20.08230159119738,11.504386208588006,6.16,7.12
002603,-15.591506437426439,-59.07988961299275,4.92,51.040047412739696,31.476350409197845,6.04,17.307942409941386,45.111582988969005,7.99,9.02365358337732,21.437752562615373,9.35,21.383197534402743,23.703998064820915,10.81,8.25
002530,7.305988014847253,3.1989390060697565,8.32,11.746721350096573,-14.068529507793606,6.8,-4.242522773434921,-23.969716193710223,4.97,18.420009387402768,3.383681406324989,4.96,11.276119405685174,37.57498338300733,4.84,5.73
300129,9.03954859517101,9.51878200226996,4.28,60.76559857072862,32.63214537378422,5.48,33.257511980688214,25.40047703860568,6.54,11.04099862721497,74.526076854282,10.72,-5.7203859428856685,29.338216350731262,10.67,6.98
300141,44.38278256642532,35.63515146685791,9.05,23.864226671319503,22.732773780662143,10.34,-5.223150175629343,-17.103537408453402,7.87,-7.257717824920295,-56.50376854776464,3.25,34.943457706563976,31.556742020683892,4.25,0.87
300253,56.41053604605397,19.319254604208172,10.53,31.251178568153982,52.51486744071925,14.15,40.87509070091474,50.08131891297288,17.62,53.26412956850145,26.065727871110028,17.86,26.729552523312382,240.07226125748224,28.27,9.3
300035,-6.937907497194855,-11.87117621616288,4.75,15.258369440309869,99.49967985059168,8.98,-19.027386425662286,-25.60115275497101,6.2,-19.33341744931181,-71.23973323454922,1.82,-2.5165979412991346,48.222143169778484,2.78,4.37
300075,83.33678573920903,39.08825495656687,7.81,83.06261543510045,30.189755383492372,9.44,34.38592223928048,26.6087431851364,10.96,19.236611001636344,1.9116216782851803,10.14,48.56144466146265,8.267479179949841,9.52,10.27
002587,32.30088719901358,54.49726785203547,10.18,-7.984561582094515,-7.191630309666743,8.92,30.99685262378008,39.863151591382376,11.5,-20.12958295263668,-68.18397551578451,3.56,55.91086453419432,302.8847596642663,13.88,12.32
002552,-26.81269525227295,-37.59950935768369,5.67,-33.62695815003847,-73.08103692231496,1.51,49.96296230341205,17.363541737422004,1.77,-0.1360189809534185,-69.88078045828745,0.53,-44.380985380195206,-3986.426511509915,-23.3,-21.03
002414,-3.3332125425627392,-41.77506684297332,2.54,20.145945492178647,2.211405953573232,2.58,11.650879609499428,12.189305769521082,2.87,58.967631887432645,-8.130751917578692,2.58,28.146791271868153,11.77044004015439,2.56,1.79
300059,-20.551192950627513,-64.72121267042105,2.2,11.235425238539438,-86.32954091141444,0.3,147.05295972257574,3125.696910763575,9.38,378.07939885612217,1015.4529076794088,66.42,-19.62013186563899,-61.38808128604955,6.6,4.86
002277,21.172687025990406,29.44244201858297,18.11,4.849235741175621,9.422516733123992,16.81,-0.49744611331017524,-14.350459817579889,12.47,3.4730661832867575,-7.7310473191652145,10.46,0.16628396813115173,-7.9891728917709885,7.33,8.88
002608,0.8184972746954844,-56.29979185803069,4.01,12.90552976233473,19.11307395207497,4.63,1.5859551972191042,-1981.478447294036,-159.97,413.0124358347863,-38.85010948206213,-20.49,8.978986143371754,142.92613254070733,9.0,13.19
002237,12.778844651648228,18.564754121793538,9.75,12.318488295966729,-19.46267852646496,7.27,29.91099803940356,7.096281102017354,7.21,-8.065859144527963,-27.828380191778777,5.04,15.93196585737036,12.502846262593732,5.39,9.1
002244,79.81665960693037,61.478495141507715,23.05,61.93600089514649,11.386796254754989,21.3,13.260106424776112,-41.20769218659411,10.91,7.305188083278677,20.966068595271757,12.02,54.168102455788826,39.48139554750868,12.21,12.64
002456,215.75048740816518,1450.4128179712143,28.33,131.49566912323286,77.94749862724511,19.86,114.04960135036677,19.290066869641393,16.22,-5.053428472182393,-29.79927268352196,8.22,44.592693152480365,50.24035919277768,10.87,9.71
002659,-16.832069142462373,-43.77450121738173,8.03,-12.485121316029248,-239.98302094804188,-10.03,25.135930847466177,120.60933981329576,2.17,-8.337912641185861,-77.87846058663884,0.47,-57.589321010672876,-3469.371029233956,-7.58,1.03
002470,34.450035278085494,25.312347410845465,16.67,16.948541606212306,21.391441109531133,17.56,13.027554241460818,30.49329484388002,18.7,30.93883270597182,28.353845704215235,15.08,5.569220687048734,-8.551845662550688,12.03,7.81
002310,35.3319262596913,53.006358908029405,30.23,26.28881986964311,30.64059534098586,27.35,-5.912143908523157,-27.941782296367247,11.96,14.981852139762456,-7.072328663191634,10.1,59.162048925336805,115.18627436113087,18.13,21.29
002142,29.82676374592016,25.015365703749232,19.97,23.390059949719593,19.14945919370698,20.41,20.343233288927202,16.092428306168763,19.45,27.08211239174318,16.296427936733608,17.68,21.156999385119903,19.34596577017115,17.74,19.02
002063,21.383494671712654,36.0045874016804,26.35,19.16259057756533,18.385002932173126,22.77,-12.08139995968749,-44.10674070514754,11.03,11.976497893763312,-36.38702777003048,7.39,19.62666813725232,8.370093325659045,7.57,9.15
002537,18.562496191504135,-15.162738081150499,5.08,29.042772104314867,-10.79959011004119,4.32,-19.701304621727093,-49.00914322105872,2.15,-17.597282045681776,143.10210310541382,5.07,27.563874019008356,218.29719452578172,7.74,6.11
002535,20.8029198697157,28.015606386987518,12.0,51.88497638037668,-15.000611902718596,9.4,-7.37858453338027,-74.34441153966283,2.34,-34.22729758062217,-682.4150399246364,-11.62,17.69116441453677,98.66507217472737,-0.135,1.14
002338,17.90841420841007,5.586548983171472,8.99,11.546450191320547,33.75967845344263,11.47,31.5673220728884,-22.371310493469682,8.46,-11.313364659313265,-25.602034520271104,6.11,-0.8320362902064942,20.40881594908031,7.1,5.02
002220,20.833191688593175,-11.408425573340757,10.19,-16.09092677157245,-11.779428402161411,8.48,8.039583906999528,1.0948757173020771,7.94,-4.384010108166965,15.292520472197632,8.5,-3.879520647855271,16.70476777247824,7.19,4.91
002083,-3.0618376780079313,-91.72320565902396,0.4,-0.6108465115186085,707.7460891887109,3.16,2.495070708250254,-18.920075544563264,2.63,-7.648823162150478,325.0445061264972,10.77,4.035523606255001,21.675133372680634,12.13,12.63
002190,10.100810449623623,-19.387162874435905,3.43,14.33080965618434,-16.70921553358116,2.87,17.946410241629078,-9.137256199076065,2.55,76.71322405018758,113.82863577457543,5.29,35.43600617862373,56.30088820993805,7.88,-6.21
002134,-9.304599189126732,-3268.9811917478037,-14.52,17.719736157521336,45.42510684089429,-8.25,1.0010598325033386,120.19448647523008,1.72,-26.25211393036075,-595.0441104387576,-8.84,-3.940758569877265,-104.79167608725584,-20.89,3.29
